 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  2 872692 3034056   7984 360196    0 1712     0  1712 2871  469 23  4 48 25  0  0
 2  2 874420 3174092   7984 360204    0 1728     0  1728 2700  432 24  1 50 25  0  0
 2  2 875964 2652892   7988 360208    0 1544     4  1544 2608  415 24  1 50 25  0  0
 2  2 877860 3373500   7996 360212    0 1896     0  1920 2892  548 24  2 38 36  0  0
 2  2 879400 2872756   7996 360220    0 1540     0  1540 2543  318 24  1 49 25  0  0
 2  2 879568 2955260   7996 360224    0  168     0   168 2486  366 24  1 50 25  0  0
 1  3 879704 2623436   7996 360232    0  136     0   136 1891  372 17  1 50 33  0  0
 1  3 924120 2360788   7996 360240    0 44416     0 44416 8523 2724 12  3 50 35  0  0
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  3 1108408 2694868   8004 360244    0 184288     0 184308 26685 9260 15 11 55 19  0  0
 1  3 1141492 2534620   8004 360260    0 33084     0 33332 5675 1673 13  2 62 24  0  0
 0  4 1257576 2297080   8004 360268    0 116084     0 116084 15745 4285 11  5 61 22  0  0
 0  4 1373824 2296804   8004 360276    0 116248     0 116464 20300 9034  1  6 51 42  0  0
 0  4 1440736 2296804   8004 360280    0 66912     0 66912 11950 5197  0  4 51 45  0  0
 0  4 1445392 2296552   8016 360292    0 4656     4  4708 1746  844  0  1 47 52  0  0
 0  4 1453872 2296300   8016 360300    0 8480     0  8480 2086 1066  0  1 50 49  0  0
 2  4 1473960 2296300   8016 360304    0 20088     0 20088 4124 1883  0  1 50 48  0  0
 3  1 1600016 2296412   8016 360312    0 125972     0 125972 20854 9608  0  7 51 42  0  0
 0  4 1742000 2296160   8016 360316    0 142068     0 142068 24547 10837  0  8 51 41  0  0
 0  9 1748568 2296160   8020 360316    0 6568     0  6600 1957  920  0  1 42 58  0  0
 3  4 1846044 2296416   8024 360324    0 97476     0 97480 17695 7668  0  5 50 45  0  0
 0  4 1994024 2296480   8024 360328    0 147980     0 147980 27884 11261  0  7 51 42  0  0
 2  3 1475920 2762232   8024 360332    0 121896     0 121896 22142 6447  9 10 49 31  0  0
 2  2 1044532 2983500   8024 360340    0 208612     0 208612 26220 4809 21 13 49 17  0  0
 2  2 1219972 3172748   8032 360344    0 175440     0 175460 21149 7342 25 10 48 17  0  0
 4  0 909696 3250372   8032 360352    0 258408     0 258412 14587 3407 23 13 51 13  0  0
 4  0 219704 3672152   8032 360356    0 21324     0 21324 4489  526 43  8 50  0  0  0
 4  0 219704 3284816   8032 360360    0    0     0     0 4336  344 48  2 50  0  0  0
 4  0 362552 3610188   8032 360368    0 142848     0 142848 4960  533 45  5 49  0  0  0
 3  3 647228 3437672   8036 360376    0 284676     0 284692 5064  727 36  7 47  9  0  0
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  3 662348 2740072   8048 360384    0 15120     0 15144 15092 3250 15  1 12 71  0  0
 1  3 662556 2537532   8048 360388    0  208     0   208 1524  379 11  2 58 29  0  0
 0  3 662556 2892164   8048 360392    0    0     0     0 3150 3243 11  3 62 24  0  0
 0  4 662744 2892280   8052 360400    0  188     4   332  537  356  0  0 75 25  0  0
 0  3 666192 2902392   8052 360404    0 3448     0  3464 1235  602  0  1 65 35  0  0
 0  5 668012 2922344   8056 360408    0 1820     0  1856 1139  520  0  1 61 38  0  0
 0  4 219916 4804272   8068 360420    0  784     4   824 2493 1566  1  2 32 66  0  0
 1  4 219916 4807616   8068 360424    0    0     0     0 1221  646  1  1 49 49  0  0
