procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  2 1107044 3525532   5544 371496    0 43352     0 43352 5352 1324 24  3 50 23  0  0
 2  2 1115860 2996092   5544 371504    0 8816     0  8816 3235  575 24  2 50 24  0  0
 3  2 1123208 3671336   5544 371508    0 7348     0  7348 3520 1161 25  2 48 24  0  0
 2  2 1132092 3223584   5552 371512    0 8884     0  8916 4506 2759 26  2 47 26  0  0
 2  2 1144408 3906932   5552 371516    0 12316     0 12316 3521  682 24  2 50 24  0  0
 2  2 1157188 3473896   5552 371524    0 12780     0 12780 3489  648 24  2 50 24  0  0
 2  2 1167552 2947592   5552 371532    0 10364     0 10364 3478  593 24  2 50 24  0  0
 2  2 1184756 3641628   5552 371536    0 17204     0 17204 3965  748 24  2 50 24  0  0
 2  2 1203192 3197212   5560 371544    0 18436     0 18452 3919  707 24  2 48 25  0  0
 2  2 1224300 3862576   5560 371548    0 21108     0 21108 4048  805 24  2 50 24  0  0
 2  2 1233468 3426540   5560 371552    0 9168     0  9168 3427  646 24  2 50 24  0  0
 2  2 1286832 2898516   5560 371560    0 53364     0 53364 6746 1515 25  3 50 22  0  0
 2  2 1398300 3215940   5560 371564    0 111468     0 111468 11985 2910 24  6 50 20  0  0
 2  2 1398748 2945400   5568 371572    0  448     0   464 2464  407 25  1 37 38  0  0
 2  2 1401660 3320952   5568 371576    0 2912     0  2912 2564  444 24  2 50 25  0  0
 3  2 1408016 3054480   5568 371576    0 6356     0  6356 3122  547 25  1 50 25  0  0
 2  2 1410764 2792320   5568 371592    0 2748     0  2748 2776  439 25  1 50 25  0  0
 3  2 1410764 3574500   5568 371596    0    0     0     0 2840 1039 25  2 48 25  0  0
 2  2 1414812 3045292   5576 371604    0 4048     0  4064 4348 2965 26  2 43 30  0  0
 2  2 1424852 3713184   5576 371604    0 10040     0 10040 3441  625 23  3 49 24  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  2 1428688 3259608   5576 371612    0 3836     0  3836 2949  535 23  3 50 25  0  0
 2  2 1433128 3374208   5576 371620    0 4440     0  4440 3049  547 23  3 50 25  0  0
 2  2 1436520 3550284   5576 371628    0 3392     0  3392 2976  505 23  3 50 25  0  0
 2  8 1437296 3034696   5584 371628    0  776     4   788 2373  322 24  1 22 53  0  0
 2  2 1442032 2850756   5728 371632    0 4736   140  4740 6848  883 24  1 26 48  0  0
 2  2 1442844 3570692   5728 371640    0  812     0   812 2638  556 23  3 49 25  0  0
 2  4 1442980 3106668   5732 371644    0  136     0   148 2420  367 23  2 35 39  0  0
 0  4 1443340 3343312   5748 371656    0  360     4   596 2491  891  7  1 23 70  0  0
 0  3 1443504 3355192   5748 371660    0  164     0   164  808  489  0  0 51 48  0  0
 1  3 1444388 3366212   5748 371668    0  884     0   884 1346 1343  1  1 61 37  0  0
 0  3 1445064 3372440   5748 371672    0  676     0   676 2328 3197  2  1 61 37  0  0
 0  4 281488 5247192   5748 371680    0    0     4    20 1517  665  0  9 58 34  0  0
