 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0 218444 3865000   5448 375876    0    0     0     0 4457  527 46  4 49  0  0  0
 4  0 218444 4200596   5448 375880    0    0     0     0 4363  383 46  4 50  0  0  0
 4  0 218444 3199544   5716 375852    0    0   268     0 4370  340 47  4 49  0  0  0
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0 218444 4132152   5724 375896    0    0     0    28 4314  373 47  4 50  0  0  0
 4  0 218444 3730288   5724 375900    0    0     0     0 4379  406 48  2 49  0  0  0
 4  0 516940 2867796   5724 375912    0 298496     0 298496 5591  687 41  9 49  0  0  0
 4  0 218444 4158596   5724 375920    0 341504     0 341504 7188 3746 41 13 46  0  0  0
 4  0 218444 3414372   5724 375924    0    0     0     0 4318  350 49  2 49  0  0  0
 3  3 293712 3197992   5728 375928    0 75268     0 75284 4211  425 43  3 48  6  0  0
 3  1 338768 3873928   5872 375936    0 45056   132 45084 19435 1998 36  2  8 54  0  0
 3  1 374096 3079432   5872 375940    0 35328     0 35328 3937  485 37  3 49 12  0  0
 3  1 760656 4177464   5872 375948    0 386560     0 386560 5956  923 36 11 50  3  0  0
 4  0 218444 3951972   5872 375948    0 97788     0 97788 4852  601 42  7 50  2  0  0
 3  1 262992 3051236   5872 375952    0 44548     0 44548 4230  447 42  3 50  6  0  0
 6  3 571732 3599876   5876 375960    0 308740     0 308756 9482  849 34 14 43  8  0  0
 3  2 652868 3795444   5880 375968    0 81136     0 81140 10719 3598 24  6 27 43  0  0
 5  0 780704 3463604   5880 375976    0 127788     0 127788 10390 2301 21 13 47 20  0  0
 2  2 993436 3032056   5880 375976    0 212396     0 212396 19365 4447 22 11 51 16  0  0
 2  2 1143116 3224164   5888 375984    0 150064     0 150116 13444 3126 22 10 49 20  0  0
 2  2 1148164 2790428   5892 376000    0 5048     4  5212 3049  465 21  4 50 25  0  0
 2  2 1149040 3605844   5892 376004    0  876     0   876 2470  378 22  3 50 25  0  0
 2  2 1149844 3098760   5892 376016    0  804     0   804 2422  332 24  1 50 25  0  0
 2  2 1150136 3198340   5892 376020    0  292     0   292 2494  311 24  2 50 25  0  0
 2  4 1152216 3321344   5896 376020    0 2080     0  2116 2767  352 23  3 47 27  0  0
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  2 1155128 3441872   5900 376032    0 2912     0  2916 3246  515 23  3 46 28  0  0
 3  2 1156028 3582232   5900 376040    0  900     0   900 2491  355 22  4 50 25  0  0
 2  2 1156028 3077744   5900 376044    0    0     0     0 2466  328 24  1 50 25  0  0
 3  1 669008 3705792   5900 376052    0 152980     0 152980 5976 1221 28  9 50 13  0  0
 4  1 705492 3561424   6044 376056    0 36416   136 36436 4128  678 36  3 47 14  0  0
 4  1 502472 3737800   6196 376064    0 153020   152 153020 6391 4434 38  8 47  7  0  0
 4  0 218444 3888832   6212 376076    0    0    24     0 4661  718 46  4 49  0  0  0
 6  0 218444 3135356   6212 376084    0    0     0     0 4319  336 49  2 49  0  0  0
 4  0 218444 4189572   6212 376088    0    0     0     0 4407  366 48  2 50  0  0  0
 4  0 218444 3835568   6220 376096    0    0     0    20 4343  310 48  2 50  0  0  0
 4  0 218444 3424904   6220 376100    0    0     0     0 4400  383 48  3 49  0  0  0
 4  0 218444 4278416   6220 376104    0    0     0     0 4363  331 48  3 50  0  0  0
 4  0 218444 3233936   6220 376112    0    0     0     0 4296  306 48  2 50  0  0  0
 6  0 428544 3608352   6220 376116    0 210028     0 210028 4756  473 43  7 50  0  0  0
 4  0 218444 3641808   6228 376124    0 429972     0 429992 5310  792 37 14 50  0  0  0
 4  0 218444 3501680   6228 376128    0    0     0     0 4370  365 49  2 49  0  0  0
 4  0 218444 3874416   6228 376132    0    0     0     0 4428  372 49  2 50  0  0  0
 4  0 218444 4094308   6228 376144    0    0     0     0 4337  332 48  2 50  0  0  0
 4  0 218444 4319336   6228 376148    0    0     0     0 4378  365 48  2 50  0  0  0
 4  0 218444 3941468   6236 376156    0    0     0    20 4260  325 48  2 50  0  0  0
 4  0 218444 3551900   6236 376160    0    0     0     0 6071 3766 50  3 47  0  0  0
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0 218444 3798180   6236 376164    0    0     0     0 4383  354 48  2 49  0  0  0
 4  0 218444 3546608   6236 376172    0    0     0     0 4351  399 47  3 49  0  0  0
 4  0 218444 4028208   6236 376180    0    0     0     0 4331  358 49  2 49  0  0  0
 1  0 391612 4940348   6244 376176    0 267228     0 267248 4230  567 27  7 66  0  0  0
